 time            vcmp            p1              p2             
 9.04975913e-06  1.36632315e+00  7.46386905e-01  0.00000000e+00 
 9.05055909e-06  1.35672170e+00  7.58386291e-01  0.00000000e+00 
 9.05131749e-06  1.34797816e+00  7.69762343e-01  0.00000000e+00 
 9.05212651e-06  1.33852193e+00  7.81897600e-01  0.00000000e+00 
 9.05332109e-06  1.32397052e+00  7.99816376e-01  0.00000000e+00 
 9.05571026e-06  1.29212659e+00  8.35653928e-01  0.00000000e+00 
 9.06048860e-06  1.21265889e+00  9.07329032e-01  0.00000000e+00 
 9.06692938e-06  1.06846222e+00  1.00394073e+00  0.00000000e+00 
 9.07301382e-06  9.47653982e-01  1.09520726e+00  0.00000000e+00 
 9.07833088e-06  8.90341228e-01  1.17496313e+00  0.00000000e+00 
 9.08429001e-06  8.59919521e-01  1.26435016e+00  0.00000000e+00 
 9.09161360e-06  8.38769229e-01  1.37420396e+00  0.00000000e+00 
 9.09982885e-06  8.22926344e-01  1.49743275e+00  0.00000000e+00 
 9.10000000e-06  8.22674835e-01  1.50000000e+00  0.00000000e+00 
 9.10018714e-06  8.22406148e-01  1.50000000e+00  0.00000000e+00 
 9.10056141e-06  8.22001827e-01  1.50000000e+00  0.00000000e+00 
 9.10100598e-06  8.21712344e-01  1.50000000e+00  0.00000000e+00 
 9.10189512e-06  8.21456574e-01  1.50000000e+00  0.00000000e+00 
 9.10367339e-06  8.21357574e-01  1.50000000e+00  0.00000000e+00 
 9.10722995e-06  8.21389502e-01  1.50000000e+00  0.00000000e+00 
 9.11434305e-06  8.21423607e-01  1.50000000e+00  0.00000000e+00 
 9.12434305e-06  8.21426313e-01  1.50000000e+00  0.00000000e+00 
 9.13434305e-06  8.21424654e-01  1.50000000e+00  0.00000000e+00 
 9.14434305e-06  8.21424096e-01  1.50000000e+00  0.00000000e+00 
 9.15434305e-06  8.21423809e-01  1.50000000e+00  0.00000000e+00 
 9.16434305e-06  8.21423523e-01  1.50000000e+00  0.00000000e+00 
 9.17434305e-06  8.21423228e-01  1.50000000e+00  0.00000000e+00 
 9.18434305e-06  8.21422931e-01  1.50000000e+00  0.00000000e+00 
 9.19434305e-06  8.21422635e-01  1.50000000e+00  0.00000000e+00 
 9.20434305e-06  8.21422339e-01  1.50000000e+00  0.00000000e+00 
 9.21434305e-06  8.21422044e-01  1.50000000e+00  0.00000000e+00 
 9.22434305e-06  8.21421748e-01  1.50000000e+00  0.00000000e+00 
 9.23434305e-06  8.21421452e-01  1.50000000e+00  0.00000000e+00 
 9.24434305e-06  8.21421156e-01  1.50000000e+00  0.00000000e+00 
 9.25434305e-06  8.21420860e-01  1.50000000e+00  0.00000000e+00 
 9.26434305e-06  8.21420564e-01  1.50000000e+00  0.00000000e+00 
 9.27434305e-06  8.21420268e-01  1.50000000e+00  0.00000000e+00 
 9.28434305e-06  8.21419973e-01  1.50000000e+00  0.00000000e+00 
 9.29434305e-06  8.21419677e-01  1.50000000e+00  0.00000000e+00 
 9.30434305e-06  8.21419381e-01  1.50000000e+00  0.00000000e+00 
 9.31434305e-06  8.21419085e-01  1.50000000e+00  0.00000000e+00 
 9.32434305e-06  8.21418790e-01  1.50000000e+00  0.00000000e+00 
 9.33434305e-06  8.21418494e-01  1.50000000e+00  0.00000000e+00 
 9.34434305e-06  8.21418198e-01  1.50000000e+00  0.00000000e+00 
 9.35434305e-06  8.21417902e-01  1.50000000e+00  0.00000000e+00 
 9.36434305e-06  8.21417607e-01  1.50000000e+00  0.00000000e+00 
 9.37434305e-06  8.21417311e-01  1.50000000e+00  0.00000000e+00 
 9.38434305e-06  8.21417015e-01  1.50000000e+00  0.00000000e+00 
 9.39434305e-06  8.21416720e-01  1.50000000e+00  0.00000000e+00 
 9.40434305e-06  8.21416424e-01  1.50000000e+00  0.00000000e+00 
 9.41434305e-06  8.21416129e-01  1.50000000e+00  0.00000000e+00 
 9.42434305e-06  8.21415833e-01  1.50000000e+00  0.00000000e+00 
 9.43434305e-06  8.21415538e-01  1.50000000e+00  0.00000000e+00 
 9.44434305e-06  8.21415242e-01  1.50000000e+00  0.00000000e+00 
 9.45434305e-06  8.21414946e-01  1.50000000e+00  0.00000000e+00 
 9.46434305e-06  8.21414651e-01  1.50000000e+00  0.00000000e+00 
 9.47434305e-06  8.21414356e-01  1.50000000e+00  0.00000000e+00 
 9.48434305e-06  8.21414060e-01  1.50000000e+00  0.00000000e+00 
 9.49434305e-06  8.21413765e-01  1.50000000e+00  0.00000000e+00 
 9.50434305e-06  8.21413469e-01  1.50000000e+00  0.00000000e+00 
 9.51434305e-06  8.21413174e-01  1.50000000e+00  0.00000000e+00 
 9.52434305e-06  8.21412878e-01  1.50000000e+00  0.00000000e+00 
 9.53434305e-06  8.21412583e-01  1.50000000e+00  0.00000000e+00 
 9.54434305e-06  8.21412288e-01  1.50000000e+00  0.00000000e+00 
 9.55434305e-06  8.21411992e-01  1.50000000e+00  0.00000000e+00 
 9.56434305e-06  8.21411697e-01  1.50000000e+00  0.00000000e+00 
 9.57434305e-06  8.21411402e-01  1.50000000e+00  0.00000000e+00 
 9.58434305e-06  8.21411106e-01  1.50000000e+00  0.00000000e+00 
 9.59434305e-06  8.21410811e-01  1.50000000e+00  0.00000000e+00 
 9.60434305e-06  8.21410516e-01  1.50000000e+00  0.00000000e+00 
 9.61434305e-06  8.21410221e-01  1.50000000e+00  0.00000000e+00 
 9.62434305e-06  8.21409925e-01  1.50000000e+00  0.00000000e+00 
 9.63434305e-06  8.21409630e-01  1.50000000e+00  0.00000000e+00 
 9.64434305e-06  8.21409335e-01  1.50000000e+00  0.00000000e+00 
 9.65434305e-06  8.21409040e-01  1.50000000e+00  0.00000000e+00 
 9.66434305e-06  8.21408745e-01  1.50000000e+00  0.00000000e+00 
 9.67434305e-06  8.21408450e-01  1.50000000e+00  0.00000000e+00 
 9.68434305e-06  8.21408154e-01  1.50000000e+00  0.00000000e+00 
 9.69434305e-06  8.21407859e-01  1.50000000e+00  0.00000000e+00 
 9.70434305e-06  8.21407564e-01  1.50000000e+00  0.00000000e+00 
 9.71434305e-06  8.21407269e-01  1.50000000e+00  0.00000000e+00 
 9.72434305e-06  8.21406974e-01  1.50000000e+00  0.00000000e+00 
 9.73434305e-06  8.21406679e-01  1.50000000e+00  0.00000000e+00 
 9.74434305e-06  8.21406384e-01  1.50000000e+00  0.00000000e+00 
 9.75434305e-06  8.21406089e-01  1.50000000e+00  0.00000000e+00 
 9.76434305e-06  8.21405794e-01  1.50000000e+00  0.00000000e+00 
 9.77434305e-06  8.21405499e-01  1.50000000e+00  0.00000000e+00 
 9.78434305e-06  8.21405204e-01  1.50000000e+00  0.00000000e+00 
 9.79434305e-06  8.21404909e-01  1.50000000e+00  0.00000000e+00 
 9.80434305e-06  8.21404614e-01  1.50000000e+00  0.00000000e+00 
 9.81434305e-06  8.21404319e-01  1.50000000e+00  0.00000000e+00 
 9.82434305e-06  8.21404025e-01  1.50000000e+00  0.00000000e+00 
 9.83434305e-06  8.21403730e-01  1.50000000e+00  0.00000000e+00 
 9.84434305e-06  8.21403435e-01  1.50000000e+00  0.00000000e+00 
 9.85434305e-06  8.21403140e-01  1.50000000e+00  0.00000000e+00 
 9.86434305e-06  8.21402845e-01  1.50000000e+00  0.00000000e+00 
 9.87434305e-06  8.21402550e-01  1.50000000e+00  0.00000000e+00 
 9.88434305e-06  8.21402256e-01  1.50000000e+00  0.00000000e+00 
 9.89434305e-06  8.21401961e-01  1.50000000e+00  0.00000000e+00 
 9.90434305e-06  8.21401666e-01  1.50000000e+00  0.00000000e+00 
 9.91434305e-06  8.21401371e-01  1.50000000e+00  0.00000000e+00 
 9.92434305e-06  8.21401077e-01  1.50000000e+00  0.00000000e+00 
 9.93434305e-06  8.21400782e-01  1.50000000e+00  0.00000000e+00 
 9.94434305e-06  8.21400487e-01  1.50000000e+00  0.00000000e+00 
 9.95434305e-06  8.21400193e-01  1.50000000e+00  0.00000000e+00 
 9.96434305e-06  8.21399898e-01  1.50000000e+00  0.00000000e+00 
 9.97434305e-06  8.21399603e-01  1.50000000e+00  0.00000000e+00 
 9.98434305e-06  8.21399309e-01  1.50000000e+00  0.00000000e+00 
 9.99434305e-06  8.21399014e-01  1.50000000e+00  0.00000000e+00 
 1.00043431e-05  8.21398719e-01  1.50000000e+00  0.00000000e+00 
 1.00143431e-05  8.21398425e-01  1.50000000e+00  0.00000000e+00 
 1.00243431e-05  8.21398130e-01  1.50000000e+00  0.00000000e+00 
 1.00343431e-05  8.21397836e-01  1.50000000e+00  0.00000000e+00 
 1.00443431e-05  8.21397541e-01  1.50000000e+00  0.00000000e+00 
 1.00543431e-05  8.21397247e-01  1.50000000e+00  0.00000000e+00 
 1.00643431e-05  8.21396952e-01  1.50000000e+00  0.00000000e+00 
 1.00743431e-05  8.21396658e-01  1.50000000e+00  0.00000000e+00 
 1.00843431e-05  8.21396363e-01  1.50000000e+00  0.00000000e+00 
 1.00943431e-05  8.21396069e-01  1.50000000e+00  0.00000000e+00 
 1.01043431e-05  8.21395775e-01  1.50000000e+00  0.00000000e+00 
 1.01143431e-05  8.21395480e-01  1.50000000e+00  0.00000000e+00 
 1.01243431e-05  8.21395186e-01  1.50000000e+00  0.00000000e+00 
 1.01343431e-05  8.21394891e-01  1.50000000e+00  0.00000000e+00 
 1.01443431e-05  8.21394597e-01  1.50000000e+00  0.00000000e+00 
 1.01543431e-05  8.21394303e-01  1.50000000e+00  0.00000000e+00 
 1.01643431e-05  8.21394008e-01  1.50000000e+00  0.00000000e+00 
 1.01743431e-05  8.21393714e-01  1.50000000e+00  0.00000000e+00 
 1.01843431e-05  8.21393420e-01  1.50000000e+00  0.00000000e+00 
 1.01943431e-05  8.21393126e-01  1.50000000e+00  0.00000000e+00 
 1.02043431e-05  8.21392831e-01  1.50000000e+00  0.00000000e+00 
 1.02143431e-05  8.21392537e-01  1.50000000e+00  0.00000000e+00 
 1.02243431e-05  8.21392243e-01  1.50000000e+00  0.00000000e+00 
 1.02343431e-05  8.21391949e-01  1.50000000e+00  0.00000000e+00 
 1.02443431e-05  8.21391655e-01  1.50000000e+00  0.00000000e+00 
 1.02543431e-05  8.21391360e-01  1.50000000e+00  0.00000000e+00 
 1.02643431e-05  8.21391066e-01  1.50000000e+00  0.00000000e+00 
 1.02743431e-05  8.21390772e-01  1.50000000e+00  0.00000000e+00 
 1.02843431e-05  8.21390478e-01  1.50000000e+00  0.00000000e+00 
 1.02943431e-05  8.21390184e-01  1.50000000e+00  0.00000000e+00 
 1.03043431e-05  8.21389890e-01  1.50000000e+00  0.00000000e+00 
 1.03143431e-05  8.21389596e-01  1.50000000e+00  0.00000000e+00 
 1.03243431e-05  8.21389302e-01  1.50000000e+00  0.00000000e+00 
 1.03343431e-05  8.21389008e-01  1.50000000e+00  0.00000000e+00 
 1.03443431e-05  8.21388714e-01  1.50000000e+00  0.00000000e+00 
 1.03543431e-05  8.21388420e-01  1.50000000e+00  0.00000000e+00 
 1.03643431e-05  8.21388126e-01  1.50000000e+00  0.00000000e+00 
 1.03743431e-05  8.21387832e-01  1.50000000e+00  0.00000000e+00 
 1.03843431e-05  8.21387538e-01  1.50000000e+00  0.00000000e+00 
 1.03943431e-05  8.21387244e-01  1.50000000e+00  0.00000000e+00 
 1.04043431e-05  8.21386950e-01  1.50000000e+00  0.00000000e+00 
 1.04143431e-05  8.21386656e-01  1.50000000e+00  0.00000000e+00 
 1.04243431e-05  8.21386362e-01  1.50000000e+00  0.00000000e+00 
 1.04343431e-05  8.21386068e-01  1.50000000e+00  0.00000000e+00 
 1.04443431e-05  8.21385775e-01  1.50000000e+00  0.00000000e+00 
 1.04543431e-05  8.21385481e-01  1.50000000e+00  0.00000000e+00 
 1.04643431e-05  8.21385187e-01  1.50000000e+00  0.00000000e+00 
 1.04743431e-05  8.21384893e-01  1.50000000e+00  0.00000000e+00 
 1.04843431e-05  8.21384599e-01  1.50000000e+00  0.00000000e+00 
 1.04943431e-05  8.21384306e-01  1.50000000e+00  0.00000000e+00 
 1.05043431e-05  8.21384012e-01  1.50000000e+00  0.00000000e+00 
 1.05143431e-05  8.21383718e-01  1.50000000e+00  0.00000000e+00 
 1.05243431e-05  8.21383424e-01  1.50000000e+00  0.00000000e+00 
 1.05343431e-05  8.21383131e-01  1.50000000e+00  0.00000000e+00 
 1.05443431e-05  8.21382837e-01  1.50000000e+00  0.00000000e+00 
 1.05543431e-05  8.21382543e-01  1.50000000e+00  0.00000000e+00 
 1.05643431e-05  8.21382250e-01  1.50000000e+00  0.00000000e+00 
 1.05743431e-05  8.21381956e-01  1.50000000e+00  0.00000000e+00 
 1.05843431e-05  8.21381663e-01  1.50000000e+00  0.00000000e+00 
 1.05943431e-05  8.21381369e-01  1.50000000e+00  0.00000000e+00 
 1.06043431e-05  8.21381075e-01  1.50000000e+00  0.00000000e+00 
 1.06143431e-05  8.21380782e-01  1.50000000e+00  0.00000000e+00 
 1.06243431e-05  8.21380488e-01  1.50000000e+00  0.00000000e+00 
 1.06343431e-05  8.21380195e-01  1.50000000e+00  0.00000000e+00 
 1.06443431e-05  8.21379901e-01  1.50000000e+00  0.00000000e+00 
 1.06543431e-05  8.21379608e-01  1.50000000e+00  0.00000000e+00 
 1.06643431e-05  8.21379314e-01  1.50000000e+00  0.00000000e+00 
 1.06743431e-05  8.21379021e-01  1.50000000e+00  0.00000000e+00 
 1.06843431e-05  8.21378727e-01  1.50000000e+00  0.00000000e+00 
 1.06943431e-05  8.21378434e-01  1.50000000e+00  0.00000000e+00 
 1.07043431e-05  8.21378141e-01  1.50000000e+00  0.00000000e+00 
 1.07143431e-05  8.21377847e-01  1.50000000e+00  0.00000000e+00 
 1.07243431e-05  8.21377554e-01  1.50000000e+00  0.00000000e+00 
 1.07343431e-05  8.21377260e-01  1.50000000e+00  0.00000000e+00 
 1.07443431e-05  8.21376967e-01  1.50000000e+00  0.00000000e+00 
 1.07543431e-05  8.21376674e-01  1.50000000e+00  0.00000000e+00 
 1.07643431e-05  8.21376381e-01  1.50000000e+00  0.00000000e+00 
 1.07743431e-05  8.21376087e-01  1.50000000e+00  0.00000000e+00 
 1.07843431e-05  8.21375794e-01  1.50000000e+00  0.00000000e+00 
 1.07943431e-05  8.21375501e-01  1.50000000e+00  0.00000000e+00 
 1.08043431e-05  8.21375207e-01  1.50000000e+00  0.00000000e+00 
 1.08143431e-05  8.21374914e-01  1.50000000e+00  0.00000000e+00 
 1.08243431e-05  8.21374621e-01  1.50000000e+00  0.00000000e+00 
 1.08343431e-05  8.21374328e-01  1.50000000e+00  0.00000000e+00 
 1.08443431e-05  8.21374035e-01  1.50000000e+00  0.00000000e+00 
 1.08543431e-05  8.21373742e-01  1.50000000e+00  0.00000000e+00 
 1.08643431e-05  8.21373448e-01  1.50000000e+00  0.00000000e+00 
 1.08743431e-05  8.21373155e-01  1.50000000e+00  0.00000000e+00 
 1.08843431e-05  8.21372862e-01  1.50000000e+00  0.00000000e+00 
 1.08943431e-05  8.21372569e-01  1.50000000e+00  0.00000000e+00 
 1.09043431e-05  8.21372276e-01  1.50000000e+00  0.00000000e+00 
 1.09143431e-05  8.21371983e-01  1.50000000e+00  0.00000000e+00 
 1.09243431e-05  8.21371690e-01  1.50000000e+00  0.00000000e+00 
 1.09343431e-05  8.21371397e-01  1.50000000e+00  0.00000000e+00 
 1.09443431e-05  8.21371104e-01  1.50000000e+00  0.00000000e+00 
 1.09543431e-05  8.21370811e-01  1.50000000e+00  0.00000000e+00 
 1.09643431e-05  8.21370518e-01  1.50000000e+00  0.00000000e+00 
 1.09743431e-05  8.21370225e-01  1.50000000e+00  0.00000000e+00 
 1.09843431e-05  8.21369932e-01  1.50000000e+00  0.00000000e+00 
 1.09943431e-05  8.21369639e-01  1.50000000e+00  0.00000000e+00 
 1.10043431e-05  8.21369346e-01  1.50000000e+00  0.00000000e+00 
 1.10143431e-05  8.21369053e-01  1.50000000e+00  0.00000000e+00 
 1.10243431e-05  8.21368760e-01  1.50000000e+00  0.00000000e+00 
 1.10343431e-05  8.21368468e-01  1.50000000e+00  0.00000000e+00 
 1.10443431e-05  8.21368175e-01  1.50000000e+00  0.00000000e+00 
 1.10543431e-05  8.21367882e-01  1.50000000e+00  0.00000000e+00 
 1.10643431e-05  8.21367589e-01  1.50000000e+00  0.00000000e+00 
 1.10743431e-05  8.21367296e-01  1.50000000e+00  0.00000000e+00 
 1.10843431e-05  8.21367004e-01  1.50000000e+00  0.00000000e+00 
 1.10943431e-05  8.21366711e-01  1.50000000e+00  0.00000000e+00 
 1.11000000e-05  8.21366545e-01  1.50000000e+00  0.00000000e+00 
 1.11008290e-05  8.21944816e-01  1.48756485e+00  0.00000000e+00 
 1.11024870e-05  8.24052562e-01  1.46269456e+00  0.00000000e+00 
 1.11054663e-05  8.29287392e-01  1.41800547e+00  0.00000000e+00 
 1.11114248e-05  8.42694610e-01  1.32862731e+00  0.00000000e+00 
 1.11212668e-05  8.78775635e-01  1.18099872e+00  0.00000000e+00 
 1.11296435e-05  9.66122686e-01  1.05534679e+00  0.00000000e+00 
 1.11391974e-05  1.19367050e+00  9.12038388e-01  0.00000000e+00 
 1.11431327e-05  1.27019333e+00  8.53009597e-01  0.00000000e+00 
 1.11465647e-05  1.31986825e+00  8.01528782e-01  0.00000000e+00 
 1.11495158e-05  1.35546446e+00  7.57263261e-01  0.00000000e+00 
 1.11512356e-05  1.37547949e+00  7.31465897e-01  0.00000000e+00 
 1.11522604e-05  1.38531386e+00  7.16094044e-01  0.00000000e+00 
 1.11531377e-05  1.38732117e+00  7.02934024e-01  0.00000000e+00 
 1.11541061e-05  1.38833540e+00  6.88407763e-01  0.00000000e+00 
 1.11547150e-05  1.38896627e+00  6.79275017e-01  0.00000000e+00 
 1.11555010e-05  1.38979837e+00  6.67485571e-01  0.00000000e+00 
 1.11562523e-05  1.39058432e+00  6.56214842e-01  0.00000000e+00 
 1.11570716e-05  1.39142112e+00  6.43926146e-01  0.00000000e+00 
 1.11583003e-05  1.39263684e+00  6.25495850e-01  0.00000000e+00 
 1.11607568e-05  1.39493035e+00  5.88647572e-01  0.00000000e+00 
 1.11639961e-05  1.39767607e+00  5.40058319e-01  0.00000000e+00 
 1.11671670e-05  1.40009334e+00  4.92495591e-01  0.00000000e+00 
 1.11693330e-05  1.40161592e+00  4.60005104e-01  0.00000000e+00 
 1.11712463e-05  1.40292923e+00  4.31305505e-01  0.00000000e+00 
 1.11731065e-05  1.40403501e+00  4.03402678e-01  0.00000000e+00 
 1.11745342e-05  1.40480916e+00  3.81986386e-01  0.00000000e+00 
 1.11760535e-05  1.40563911e+00  3.59196770e-01  0.00000000e+00 
 1.11781962e-05  1.40676460e+00  3.27057210e-01  0.00000000e+00 
 1.11805142e-05  1.40791155e+00  2.92286548e-01  0.00000000e+00 
 1.11840319e-05  1.40952098e+00  2.39522060e-01  0.00000000e+00 
 1.11878438e-05  1.41110455e+00  1.82342696e-01  0.00000000e+00 
 1.11932977e-05  1.41311709e+00  1.00534974e-01  0.00000000e+00 
 1.12000000e-05  1.41525502e+00  7.99360578e-15  0.00000000e+00 
 1.12008715e-05  1.41527449e+00  0.00000000e+00  0.00000000e+00 
 1.12026144e-05  1.41527522e+00  0.00000000e+00  0.00000000e+00 
 1.12061002e-05  1.41527494e+00  0.00000000e+00  0.00000000e+00 
 1.12130719e-05  1.41527493e+00  0.00000000e+00  0.00000000e+00 
 1.12230719e-05  1.41527493e+00  0.00000000e+00  0.00000000e+00 
 1.12330719e-05  1.41527493e+00  0.00000000e+00  0.00000000e+00 
 1.12430719e-05  1.41527493e+00  0.00000000e+00  0.00000000e+00 
 1.12500000e-05  1.41527493e+00  0.00000000e+00  0.00000000e+00 
 1.12510000e-05  1.41527493e+00  0.00000000e+00  1.50000000e-02 
 1.12530000e-05  1.41527493e+00  0.00000000e+00  4.50000000e-02 
 1.12570000e-05  1.41527493e+00  0.00000000e+00  1.05000000e-01 
 1.12650000e-05  1.41527493e+00  0.00000000e+00  2.25000000e-01 
 1.12750000e-05  1.41527493e+00  0.00000000e+00  3.75000000e-01 
 1.12850000e-05  1.41527493e+00  0.00000000e+00  5.25000000e-01 
 1.12920833e-05  1.41527493e+00  0.00000000e+00  6.31250000e-01 
 1.13013542e-05  1.41527497e+00  0.00000000e+00  7.70312500e-01 
 1.13113542e-05  1.41527488e+00  0.00000000e+00  9.20312500e-01 
 1.13213542e-05  1.41527496e+00  0.00000000e+00  1.07031250e+00 
 1.13313542e-05  1.41527493e+00  0.00000000e+00  1.22031250e+00 
 1.13413542e-05  1.41527494e+00  0.00000000e+00  1.37031250e+00 
 1.13500000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.13510000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.13530000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.13570000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.13650000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.13750000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.13850000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.13950000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.14050000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.14150000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.14250000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.14350000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.14450000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.14550000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.14650000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.14750000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.14850000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.14950000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.15050000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.15150000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.15250000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.15350000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.15450000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.15550000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.15650000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.15750000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.15850000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.15950000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.16050000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.16150000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.16250000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.16350000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.16450000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.16550000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.16650000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.16750000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.16850000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.16950000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.17050000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.17150000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.17250000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.17350000e-05  1.41527494e+00  0.00000000e+00  1.50000000e+00 
 1.17450000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.17550000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.17650000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.17750000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.17850000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.17950000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.18050000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.18150000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.18250000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.18350000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.18450000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.18550000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.18650000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.18750000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.18850000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.18950000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.19050000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.19150000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.19250000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.19350000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.19450000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.19550000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.19650000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.19750000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.19850000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.19950000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.20050000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.20150000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.20250000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.20350000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.20450000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.20550000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.20650000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.20750000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.20850000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.20950000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.21050000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.21150000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.21250000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.21350000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.21450000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.21550000e-05  1.41527495e+00  0.00000000e+00  1.50000000e+00 
 1.21650000e-05  1.41527496e+00  0.00000000e+00  1.50000000e+00 
 1.21750000e-05  1.41527496e+00  0.00000000e+00  1.50000000e+00 
 1.21850000e-05  1.41527496e+00  0.00000000e+00  1.50000000e+00 
 1.21950000e-05  1.41527496e+00  0.00000000e+00  1.50000000e+00 
 1.22050000e-05  1.41527496e+00  0.00000000e+00  1.50000000e+00 
 1.22150000e-05  1.41527496e+00  0.00000000e+00  1.50000000e+00 
 1.22250000e-05  1.41527496e+00  0.00000000e+00  1.50000000e+00 
 1.22350000e-05  1.41527496e+00  0.00000000e+00  1.50000000e+00 
 1.22450000e-05  1.41527496e+00  0.00000000e+00  1.50000000e+00 
 1.22550000e-05  1.41527496e+00  0.00000000e+00  1.50000000e+00 
 1.22650000e-05  1.41527496e+00  0.00000000e+00  1.50000000e+00 
