 time            vo1             vo2             p1              p2             
 0.00000000e+00  7.37877687e-02  4.84608531e-02  0.00000000e+00  0.00000000e+00 
 1.00000000e-10  7.37879072e-02  4.84608218e-02  1.50000000e-03  0.00000000e+00 
 2.00000000e-10  7.37879072e-02  4.84608219e-02  3.00000000e-03  0.00000000e+00 
 4.00000000e-10  7.37879102e-02  4.84608256e-02  6.00000000e-03  0.00000000e+00 
 8.00000000e-10  7.37877327e-02  4.84608504e-02  1.20000000e-02  0.00000000e+00 
 1.60000000e-09  7.37877331e-02  4.84608547e-02  2.40000000e-02  0.00000000e+00 
 3.20000000e-09  7.37877676e-02  4.84608531e-02  4.80000000e-02  0.00000000e+00 
 6.40000000e-09  7.37877673e-02  4.84608546e-02  9.60000000e-02  0.00000000e+00 
 1.28000000e-08  7.37877688e-02  4.84608570e-02  1.92000000e-01  0.00000000e+00 
 2.28000000e-08  7.37877675e-02  4.84608593e-02  3.42000000e-01  0.00000000e+00 
 3.28000000e-08  7.37877680e-02  4.84608623e-02  4.92000000e-01  0.00000000e+00 
 4.15333333e-08  7.37877662e-02  4.84608644e-02  6.23000000e-01  0.00000000e+00 
 5.12166667e-08  7.49981707e-01  2.49999536e-01  7.68250000e-01  0.00000000e+00 
 6.12166667e-08  7.49981573e-01  2.49999534e-01  9.18250000e-01  0.00000000e+00 
 7.12166667e-08  7.49981428e-01  2.49999532e-01  1.06825000e+00  0.00000000e+00 
 8.12166667e-08  7.49981279e-01  2.49999529e-01  1.21825000e+00  0.00000000e+00 
 9.12166667e-08  7.49981130e-01  2.49999527e-01  1.36825000e+00  0.00000000e+00 
 1.00000000e-07  7.49980998e-01  2.49999525e-01  1.50000000e+00  0.00000000e+00 
 1.01000000e-07  7.49980983e-01  2.49999533e-01  1.50000000e+00  0.00000000e+00 
 1.03000000e-07  7.49980953e-01  2.49999523e-01  1.50000000e+00  0.00000000e+00 
 1.07000000e-07  7.49980893e-01  2.49999522e-01  1.50000000e+00  0.00000000e+00 
 1.15000000e-07  7.49980773e-01  2.49999521e-01  1.50000000e+00  0.00000000e+00 
 1.25000000e-07  7.49980623e-01  2.49999520e-01  1.50000000e+00  0.00000000e+00 
 1.35000000e-07  7.49980473e-01  2.49999516e-01  1.50000000e+00  0.00000000e+00 
 1.45000000e-07  7.49980323e-01  2.49999514e-01  1.50000000e+00  0.00000000e+00 
 1.55000000e-07  7.49980173e-01  2.49999512e-01  1.50000000e+00  0.00000000e+00 
 1.65000000e-07  7.49980023e-01  2.49999509e-01  1.50000000e+00  0.00000000e+00 
 1.75000000e-07  7.49979873e-01  2.49999507e-01  1.50000000e+00  0.00000000e+00 
 1.85000000e-07  7.49979723e-01  2.49999505e-01  1.50000000e+00  0.00000000e+00 
 1.95000000e-07  7.49979573e-01  2.49999502e-01  1.50000000e+00  0.00000000e+00 
 2.05000000e-07  7.49979423e-01  2.49999500e-01  1.50000000e+00  0.00000000e+00 
 2.15000000e-07  7.49979273e-01  2.49999497e-01  1.50000000e+00  0.00000000e+00 
 2.25000000e-07  7.49979123e-01  2.49999495e-01  1.50000000e+00  0.00000000e+00 
 2.35000000e-07  7.49978973e-01  2.49999493e-01  1.50000000e+00  0.00000000e+00 
 2.45000000e-07  7.49978823e-01  2.49999490e-01  1.50000000e+00  0.00000000e+00 
 2.55000000e-07  7.49978673e-01  2.49999488e-01  1.50000000e+00  0.00000000e+00 
 2.65000000e-07  7.49978523e-01  2.49999486e-01  1.50000000e+00  0.00000000e+00 
 2.75000000e-07  7.49978373e-01  2.49999483e-01  1.50000000e+00  0.00000000e+00 
 2.85000000e-07  7.49978223e-01  2.49999481e-01  1.50000000e+00  0.00000000e+00 
 2.95000000e-07  7.49978073e-01  2.49999478e-01  1.50000000e+00  0.00000000e+00 
 3.05000000e-07  7.49977923e-01  2.49999476e-01  1.50000000e+00  0.00000000e+00 
 3.15000000e-07  7.49977773e-01  2.49999474e-01  1.50000000e+00  0.00000000e+00 
 3.25000000e-07  7.49977623e-01  2.49999471e-01  1.50000000e+00  0.00000000e+00 
 3.35000000e-07  7.49977473e-01  2.49999469e-01  1.50000000e+00  0.00000000e+00 
 3.45000000e-07  7.49977323e-01  2.49999466e-01  1.50000000e+00  0.00000000e+00 
 3.55000000e-07  7.49977173e-01  2.49999464e-01  1.50000000e+00  0.00000000e+00 
 3.65000000e-07  7.49977023e-01  2.49999462e-01  1.50000000e+00  0.00000000e+00 
 3.75000000e-07  7.49976873e-01  2.49999459e-01  1.50000000e+00  0.00000000e+00 
 3.85000000e-07  7.49976723e-01  2.49999457e-01  1.50000000e+00  0.00000000e+00 
 3.95000000e-07  7.49976572e-01  2.49999455e-01  1.50000000e+00  0.00000000e+00 
 4.05000000e-07  7.49976422e-01  2.49999452e-01  1.50000000e+00  0.00000000e+00 
 4.15000000e-07  7.49976272e-01  2.49999450e-01  1.50000000e+00  0.00000000e+00 
 4.25000000e-07  7.49976122e-01  2.49999447e-01  1.50000000e+00  0.00000000e+00 
 4.35000000e-07  7.49975972e-01  2.49999445e-01  1.50000000e+00  0.00000000e+00 
 4.45000000e-07  7.49975822e-01  2.49999443e-01  1.50000000e+00  0.00000000e+00 
 4.55000000e-07  7.49975672e-01  2.49999440e-01  1.50000000e+00  0.00000000e+00 
 4.65000000e-07  7.49975522e-01  2.49999438e-01  1.50000000e+00  0.00000000e+00 
 4.75000000e-07  7.49975372e-01  2.49999436e-01  1.50000000e+00  0.00000000e+00 
 4.85000000e-07  7.49975222e-01  2.49999433e-01  1.50000000e+00  0.00000000e+00 
 4.95000000e-07  7.49975072e-01  2.49999431e-01  1.50000000e+00  0.00000000e+00 
 5.05000000e-07  7.49974922e-01  2.49999428e-01  1.50000000e+00  0.00000000e+00 
 5.15000000e-07  7.49974772e-01  2.49999426e-01  1.50000000e+00  0.00000000e+00 
 5.25000000e-07  7.49974622e-01  2.49999424e-01  1.50000000e+00  0.00000000e+00 
 5.35000000e-07  7.49974472e-01  2.49999421e-01  1.50000000e+00  0.00000000e+00 
 5.45000000e-07  7.49974322e-01  2.49999419e-01  1.50000000e+00  0.00000000e+00 
 5.55000000e-07  7.49974172e-01  2.49999416e-01  1.50000000e+00  0.00000000e+00 
 5.65000000e-07  7.49974022e-01  2.49999414e-01  1.50000000e+00  0.00000000e+00 
 5.75000000e-07  7.49973872e-01  2.49999412e-01  1.50000000e+00  0.00000000e+00 
 5.85000000e-07  7.49973722e-01  2.49999409e-01  1.50000000e+00  0.00000000e+00 
 5.95000000e-07  7.49973572e-01  2.49999407e-01  1.50000000e+00  0.00000000e+00 
 6.05000000e-07  7.49973422e-01  2.49999405e-01  1.50000000e+00  0.00000000e+00 
 6.15000000e-07  7.49973272e-01  2.49999402e-01  1.50000000e+00  0.00000000e+00 
 6.25000000e-07  7.49973122e-01  2.49999400e-01  1.50000000e+00  0.00000000e+00 
 6.35000000e-07  7.49972972e-01  2.49999397e-01  1.50000000e+00  0.00000000e+00 
 6.45000000e-07  7.49972822e-01  2.49999395e-01  1.50000000e+00  0.00000000e+00 
 6.55000000e-07  7.49972672e-01  2.49999393e-01  1.50000000e+00  0.00000000e+00 
 6.65000000e-07  7.49972522e-01  2.49999390e-01  1.50000000e+00  0.00000000e+00 
 6.75000000e-07  7.49972372e-01  2.49999388e-01  1.50000000e+00  0.00000000e+00 
 6.85000000e-07  7.49972221e-01  2.49999386e-01  1.50000000e+00  0.00000000e+00 
 6.95000000e-07  7.49972071e-01  2.49999383e-01  1.50000000e+00  0.00000000e+00 
 7.05000000e-07  7.49971921e-01  2.49999381e-01  1.50000000e+00  0.00000000e+00 
 7.15000000e-07  7.49971771e-01  2.49999378e-01  1.50000000e+00  0.00000000e+00 
 7.25000000e-07  7.49971621e-01  2.49999376e-01  1.50000000e+00  0.00000000e+00 
 7.35000000e-07  7.49971471e-01  2.49999374e-01  1.50000000e+00  0.00000000e+00 
 7.45000000e-07  7.49971321e-01  2.49999371e-01  1.50000000e+00  0.00000000e+00 
 7.55000000e-07  7.49971171e-01  2.49999369e-01  1.50000000e+00  0.00000000e+00 
 7.65000000e-07  7.49971021e-01  2.49999366e-01  1.50000000e+00  0.00000000e+00 
 7.75000000e-07  7.49970871e-01  2.49999364e-01  1.50000000e+00  0.00000000e+00 
 7.85000000e-07  7.49970721e-01  2.49999362e-01  1.50000000e+00  0.00000000e+00 
 7.95000000e-07  7.49970571e-01  2.49999359e-01  1.50000000e+00  0.00000000e+00 
 8.05000000e-07  7.49970421e-01  2.49999357e-01  1.50000000e+00  0.00000000e+00 
 8.15000000e-07  7.49970271e-01  2.49999355e-01  1.50000000e+00  0.00000000e+00 
 8.25000000e-07  7.49970121e-01  2.49999352e-01  1.50000000e+00  0.00000000e+00 
 8.35000000e-07  7.49969971e-01  2.49999350e-01  1.50000000e+00  0.00000000e+00 
 8.45000000e-07  7.49969821e-01  2.49999347e-01  1.50000000e+00  0.00000000e+00 
 8.55000000e-07  7.49969671e-01  2.49999345e-01  1.50000000e+00  0.00000000e+00 
 8.65000000e-07  7.49969521e-01  2.49999343e-01  1.50000000e+00  0.00000000e+00 
 8.75000000e-07  7.49969371e-01  2.49999340e-01  1.50000000e+00  0.00000000e+00 
 8.85000000e-07  7.49969221e-01  2.49999338e-01  1.50000000e+00  0.00000000e+00 
 8.95000000e-07  7.49969071e-01  2.49999336e-01  1.50000000e+00  0.00000000e+00 
 9.05000000e-07  7.49968921e-01  2.49999333e-01  1.50000000e+00  0.00000000e+00 
 9.15000000e-07  7.49968771e-01  2.49999331e-01  1.50000000e+00  0.00000000e+00 
 9.25000000e-07  7.49968621e-01  2.49999328e-01  1.50000000e+00  0.00000000e+00 
 9.35000000e-07  7.49968471e-01  2.49999326e-01  1.50000000e+00  0.00000000e+00 
 9.45000000e-07  7.49968321e-01  2.49999324e-01  1.50000000e+00  0.00000000e+00 
 9.55000000e-07  7.49968171e-01  2.49999321e-01  1.50000000e+00  0.00000000e+00 
 9.65000000e-07  7.49968021e-01  2.49999319e-01  1.50000000e+00  0.00000000e+00 
 9.75000000e-07  7.49967871e-01  2.49999316e-01  1.50000000e+00  0.00000000e+00 
 9.85000000e-07  7.49967720e-01  2.49999314e-01  1.50000000e+00  0.00000000e+00 
 9.95000000e-07  7.49967570e-01  2.49999312e-01  1.50000000e+00  0.00000000e+00 
 1.00500000e-06  7.49967420e-01  2.49999309e-01  1.50000000e+00  0.00000000e+00 
 1.01500000e-06  7.49967270e-01  2.49999307e-01  1.50000000e+00  0.00000000e+00 
 1.02500000e-06  7.49967120e-01  2.49999305e-01  1.50000000e+00  0.00000000e+00 
 1.03500000e-06  7.49966970e-01  2.49999302e-01  1.50000000e+00  0.00000000e+00 
 1.04500000e-06  7.49966820e-01  2.49999300e-01  1.50000000e+00  0.00000000e+00 
 1.05500000e-06  7.49966670e-01  2.49999297e-01  1.50000000e+00  0.00000000e+00 
 1.06500000e-06  7.49966520e-01  2.49999295e-01  1.50000000e+00  0.00000000e+00 
 1.07500000e-06  7.49966370e-01  2.49999293e-01  1.50000000e+00  0.00000000e+00 
 1.08500000e-06  7.49966220e-01  2.49999290e-01  1.50000000e+00  0.00000000e+00 
 1.09500000e-06  7.49966070e-01  2.49999288e-01  1.50000000e+00  0.00000000e+00 
 1.10500000e-06  7.49965920e-01  2.49999286e-01  1.50000000e+00  0.00000000e+00 
 1.11500000e-06  7.49965770e-01  2.49999283e-01  1.50000000e+00  0.00000000e+00 
 1.12500000e-06  7.49965620e-01  2.49999281e-01  1.50000000e+00  0.00000000e+00 
 1.13500000e-06  7.49965470e-01  2.49999278e-01  1.50000000e+00  0.00000000e+00 
 1.14500000e-06  7.49965320e-01  2.49999276e-01  1.50000000e+00  0.00000000e+00 
 1.15500000e-06  7.49965170e-01  2.49999274e-01  1.50000000e+00  0.00000000e+00 
 1.16500000e-06  7.49965020e-01  2.49999271e-01  1.50000000e+00  0.00000000e+00 
 1.17500000e-06  7.49964870e-01  2.49999269e-01  1.50000000e+00  0.00000000e+00 
 1.18500000e-06  7.49964720e-01  2.49999266e-01  1.50000000e+00  0.00000000e+00 
 1.19500000e-06  7.49964570e-01  2.49999264e-01  1.50000000e+00  0.00000000e+00 
 1.20500000e-06  7.49964420e-01  2.49999262e-01  1.50000000e+00  0.00000000e+00 
 1.21500000e-06  7.49964270e-01  2.49999259e-01  1.50000000e+00  0.00000000e+00 
 1.22500000e-06  7.49964120e-01  2.49999257e-01  1.50000000e+00  0.00000000e+00 
 1.23500000e-06  7.49963970e-01  2.49999255e-01  1.50000000e+00  0.00000000e+00 
 1.24500000e-06  7.49963820e-01  2.49999252e-01  1.50000000e+00  0.00000000e+00 
 1.25500000e-06  7.49963670e-01  2.49999250e-01  1.50000000e+00  0.00000000e+00 
 1.26500000e-06  7.49963520e-01  2.49999247e-01  1.50000000e+00  0.00000000e+00 
 1.27500000e-06  7.49963370e-01  2.49999245e-01  1.50000000e+00  0.00000000e+00 
 1.28500000e-06  7.49963220e-01  2.49999243e-01  1.50000000e+00  0.00000000e+00 
 1.29500000e-06  7.49963069e-01  2.49999240e-01  1.50000000e+00  0.00000000e+00 
 1.30500000e-06  7.49962919e-01  2.49999238e-01  1.50000000e+00  0.00000000e+00 
 1.31500000e-06  7.49962769e-01  2.49999236e-01  1.50000000e+00  0.00000000e+00 
 1.32500000e-06  7.49962619e-01  2.49999233e-01  1.50000000e+00  0.00000000e+00 
 1.33500000e-06  7.49962469e-01  2.49999231e-01  1.50000000e+00  0.00000000e+00 
 1.34500000e-06  7.49962319e-01  2.49999228e-01  1.50000000e+00  0.00000000e+00 
 1.35500000e-06  7.49962169e-01  2.49999226e-01  1.50000000e+00  0.00000000e+00 
 1.36500000e-06  7.49962019e-01  2.49999224e-01  1.50000000e+00  0.00000000e+00 
 1.37500000e-06  7.49961869e-01  2.49999221e-01  1.50000000e+00  0.00000000e+00 
 1.38500000e-06  7.49961719e-01  2.49999219e-01  1.50000000e+00  0.00000000e+00 
 1.39500000e-06  7.49961569e-01  2.49999216e-01  1.50000000e+00  0.00000000e+00 
 1.40500000e-06  7.49961419e-01  2.49999214e-01  1.50000000e+00  0.00000000e+00 
 1.41500000e-06  7.49961269e-01  2.49999212e-01  1.50000000e+00  0.00000000e+00 
 1.42500000e-06  7.49961119e-01  2.49999209e-01  1.50000000e+00  0.00000000e+00 
 1.43500000e-06  7.49960969e-01  2.49999207e-01  1.50000000e+00  0.00000000e+00 
 1.44500000e-06  7.49960819e-01  2.49999205e-01  1.50000000e+00  0.00000000e+00 
 1.45500000e-06  7.49960669e-01  2.49999202e-01  1.50000000e+00  0.00000000e+00 
 1.46500000e-06  7.49960519e-01  2.49999200e-01  1.50000000e+00  0.00000000e+00 
 1.47500000e-06  7.49960369e-01  2.49999197e-01  1.50000000e+00  0.00000000e+00 
 1.48500000e-06  7.49960219e-01  2.49999195e-01  1.50000000e+00  0.00000000e+00 
 1.49500000e-06  7.49960069e-01  2.49999193e-01  1.50000000e+00  0.00000000e+00 
 1.50500000e-06  7.49959919e-01  2.49999190e-01  1.50000000e+00  0.00000000e+00 
 1.51500000e-06  7.49959769e-01  2.49999188e-01  1.50000000e+00  0.00000000e+00 
 1.52500000e-06  7.49959619e-01  2.49999186e-01  1.50000000e+00  0.00000000e+00 
 1.53500000e-06  7.49959469e-01  2.49999183e-01  1.50000000e+00  0.00000000e+00 
 1.54500000e-06  7.49959319e-01  2.49999181e-01  1.50000000e+00  0.00000000e+00 
 1.55500000e-06  7.49959169e-01  2.49999178e-01  1.50000000e+00  0.00000000e+00 
 1.56500000e-06  7.49959019e-01  2.49999176e-01  1.50000000e+00  0.00000000e+00 
 1.57500000e-06  7.49958869e-01  2.49999174e-01  1.50000000e+00  0.00000000e+00 
 1.58500000e-06  7.49958719e-01  2.49999171e-01  1.50000000e+00  0.00000000e+00 
 1.59500000e-06  7.49958569e-01  2.49999169e-01  1.50000000e+00  0.00000000e+00 
 1.60500000e-06  7.49958419e-01  2.49999166e-01  1.50000000e+00  0.00000000e+00 
 1.61500000e-06  7.49958269e-01  2.49999164e-01  1.50000000e+00  0.00000000e+00 
 1.62500000e-06  7.49958118e-01  2.49999162e-01  1.50000000e+00  0.00000000e+00 
 1.63500000e-06  7.49957968e-01  2.49999159e-01  1.50000000e+00  0.00000000e+00 
 1.64500000e-06  7.49957818e-01  2.49999157e-01  1.50000000e+00  0.00000000e+00 
 1.65500000e-06  7.49957668e-01  2.49999155e-01  1.50000000e+00  0.00000000e+00 
 1.66500000e-06  7.49957518e-01  2.49999152e-01  1.50000000e+00  0.00000000e+00 
 1.67500000e-06  7.49957368e-01  2.49999150e-01  1.50000000e+00  0.00000000e+00 
 1.68500000e-06  7.49957218e-01  2.49999147e-01  1.50000000e+00  0.00000000e+00 
 1.69500000e-06  7.49957068e-01  2.49999145e-01  1.50000000e+00  0.00000000e+00 
 1.70500000e-06  7.49956918e-01  2.49999143e-01  1.50000000e+00  0.00000000e+00 
 1.71500000e-06  7.49956768e-01  2.49999140e-01  1.50000000e+00  0.00000000e+00 
 1.72500000e-06  7.49956618e-01  2.49999138e-01  1.50000000e+00  0.00000000e+00 
 1.73500000e-06  7.49956468e-01  2.49999136e-01  1.50000000e+00  0.00000000e+00 
 1.74500000e-06  7.49956318e-01  2.49999133e-01  1.50000000e+00  0.00000000e+00 
 1.75500000e-06  7.49956168e-01  2.49999131e-01  1.50000000e+00  0.00000000e+00 
 1.76500000e-06  7.49956018e-01  2.49999128e-01  1.50000000e+00  0.00000000e+00 
 1.77500000e-06  7.49955868e-01  2.49999126e-01  1.50000000e+00  0.00000000e+00 
 1.78500000e-06  7.49955718e-01  2.49999124e-01  1.50000000e+00  0.00000000e+00 
 1.79500000e-06  7.49955568e-01  2.49999121e-01  1.50000000e+00  0.00000000e+00 
 1.80500000e-06  7.49955418e-01  2.49999119e-01  1.50000000e+00  0.00000000e+00 
 1.81500000e-06  7.49955268e-01  2.49999116e-01  1.50000000e+00  0.00000000e+00 
 1.82500000e-06  7.49955118e-01  2.49999114e-01  1.50000000e+00  0.00000000e+00 
 1.83500000e-06  7.49954968e-01  2.49999112e-01  1.50000000e+00  0.00000000e+00 
 1.84500000e-06  7.49954818e-01  2.49999109e-01  1.50000000e+00  0.00000000e+00 
 1.85500000e-06  7.49954668e-01  2.49999107e-01  1.50000000e+00  0.00000000e+00 
 1.86500000e-06  7.49954518e-01  2.49999105e-01  1.50000000e+00  0.00000000e+00 
 1.87500000e-06  7.49954368e-01  2.49999102e-01  1.50000000e+00  0.00000000e+00 
 1.88500000e-06  7.49954218e-01  2.49999100e-01  1.50000000e+00  0.00000000e+00 
 1.89500000e-06  7.49954068e-01  2.49999097e-01  1.50000000e+00  0.00000000e+00 
 1.90500000e-06  7.49953918e-01  2.49999095e-01  1.50000000e+00  0.00000000e+00 
 1.91500000e-06  7.49953768e-01  2.49999093e-01  1.50000000e+00  0.00000000e+00 
 1.92500000e-06  7.49953618e-01  2.49999090e-01  1.50000000e+00  0.00000000e+00 
 1.93500000e-06  7.49953468e-01  2.49999088e-01  1.50000000e+00  0.00000000e+00 
 1.94500000e-06  7.49953318e-01  2.49999086e-01  1.50000000e+00  0.00000000e+00 
 1.95500000e-06  7.49953168e-01  2.49999083e-01  1.50000000e+00  0.00000000e+00 
 1.96500000e-06  7.49953017e-01  2.49999081e-01  1.50000000e+00  0.00000000e+00 
 1.97500000e-06  7.49952867e-01  2.49999078e-01  1.50000000e+00  0.00000000e+00 
 1.98500000e-06  7.49952717e-01  2.49999076e-01  1.50000000e+00  0.00000000e+00 
 1.99500000e-06  7.49952567e-01  2.49999074e-01  1.50000000e+00  0.00000000e+00 
 2.00500000e-06  7.49952417e-01  2.49999071e-01  1.50000000e+00  0.00000000e+00 
 2.01500000e-06  7.49952267e-01  2.49999069e-01  1.50000000e+00  0.00000000e+00 
 2.02500000e-06  7.49952117e-01  2.49999066e-01  1.50000000e+00  0.00000000e+00 
 2.03500000e-06  7.49951967e-01  2.49999064e-01  1.50000000e+00  0.00000000e+00 
 2.04500000e-06  7.49951817e-01  2.49999062e-01  1.50000000e+00  0.00000000e+00 
 2.05500000e-06  7.49951667e-01  2.49999059e-01  1.50000000e+00  0.00000000e+00 
 2.06500000e-06  7.49951517e-01  2.49999057e-01  1.50000000e+00  0.00000000e+00 
 2.07500000e-06  7.49951367e-01  2.49999055e-01  1.50000000e+00  0.00000000e+00 
 2.08500000e-06  7.49951217e-01  2.49999052e-01  1.50000000e+00  0.00000000e+00 
 2.09500000e-06  7.49951067e-01  2.49999050e-01  1.50000000e+00  0.00000000e+00 
 2.10000000e-06  7.49950992e-01  2.49999049e-01  1.50000000e+00  0.00000000e+00 
 2.10100000e-06  7.49950977e-01  2.49999057e-01  1.48500000e+00  0.00000000e+00 
 2.10300000e-06  7.49950947e-01  2.49999047e-01  1.45500000e+00  0.00000000e+00 
 2.10700000e-06  7.49950887e-01  2.49999046e-01  1.39500000e+00  0.00000000e+00 
 2.11500000e-06  7.49950767e-01  2.49999045e-01  1.27500000e+00  0.00000000e+00 
 2.12500000e-06  7.49950617e-01  2.49999044e-01  1.12500000e+00  0.00000000e+00 
 2.13500000e-06  7.49950467e-01  2.49999040e-01  9.75000000e-01  0.00000000e+00 
 2.14208333e-06  7.49950361e-01  2.49999038e-01  8.68750000e-01  0.00000000e+00 
 2.15135417e-06  7.37860547e-02  4.84658387e-02  7.29687500e-01  0.00000000e+00 
 2.16135417e-06  7.37860532e-02  4.84658443e-02  5.79687500e-01  0.00000000e+00 
 2.17135417e-06  7.37860532e-02  4.84658477e-02  4.29687500e-01  0.00000000e+00 
 2.18135417e-06  7.37860523e-02  4.84658507e-02  2.79687500e-01  0.00000000e+00 
 2.19135417e-06  7.37860515e-02  4.84658535e-02  1.29687500e-01  0.00000000e+00 
 2.20000000e-06  7.37860508e-02  4.84658560e-02  0.00000000e+00  0.00000000e+00 
 2.20100000e-06  7.37860479e-02  4.84658566e-02  0.00000000e+00  0.00000000e+00 
 2.20300000e-06  7.37860525e-02  4.84658574e-02  0.00000000e+00  0.00000000e+00 
 2.20700000e-06  7.37860476e-02  4.84658573e-02  0.00000000e+00  0.00000000e+00 
 2.21500000e-06  7.37860499e-02  4.84658599e-02  0.00000000e+00  0.00000000e+00 
 2.22500000e-06  7.37860476e-02  4.84658626e-02  0.00000000e+00  0.00000000e+00 
 2.23500000e-06  7.37860481e-02  4.84658653e-02  0.00000000e+00  0.00000000e+00 
 2.24500000e-06  7.37860473e-02  4.84658680e-02  0.00000000e+00  0.00000000e+00 
 2.25000000e-06  7.37860461e-02  4.84658690e-02  0.00000000e+00  0.00000000e+00 
 2.25100000e-06  7.37860440e-02  4.84658701e-02  0.00000000e+00  1.50000000e-02 
 2.25300000e-06  7.37860486e-02  4.84658709e-02  0.00000000e+00  4.50000000e-02 
 2.25700000e-06  7.37860437e-02  4.84658708e-02  0.00000000e+00  1.05000000e-01 
 2.26500000e-06  7.37860460e-02  4.84658734e-02  0.00000000e+00  2.25000000e-01 
 2.27500000e-06  7.37860437e-02  4.84658761e-02  0.00000000e+00  3.75000000e-01 
 2.28500000e-06  7.37860442e-02  4.84658788e-02  0.00000000e+00  5.25000000e-01 
 2.29208333e-06  7.37860436e-02  4.84658807e-02  0.00000000e+00  6.31250000e-01 
 2.30135417e-06  2.92494174e-05  4.85516544e-05  0.00000000e+00  7.70312500e-01 
 2.31135417e-06  2.92728642e-05  4.85866633e-05  0.00000000e+00  9.20312500e-01 
 2.32135417e-06  2.92973430e-05  4.86233258e-05  0.00000000e+00  1.07031250e+00 
 2.33135417e-06  2.93221659e-05  4.86605396e-05  0.00000000e+00  1.22031250e+00 
 2.34135417e-06  2.93471035e-05  4.86979370e-05  0.00000000e+00  1.37031250e+00 
 2.35000000e-06  2.93686980e-05  4.87303245e-05  0.00000000e+00  1.50000000e+00 
 2.35100000e-06  2.93711974e-05  4.87340735e-05  0.00000000e+00  1.50000000e+00 
 2.35300000e-06  2.93761964e-05  4.87415713e-05  0.00000000e+00  1.50000000e+00 
 2.35700000e-06  2.93861944e-05  4.87565671e-05  0.00000000e+00  1.50000000e+00 
 2.36500000e-06  2.94061903e-05  4.87865585e-05  0.00000000e+00  1.50000000e+00 
 2.37500000e-06  2.94311852e-05  4.88240479e-05  0.00000000e+00  1.50000000e+00 
 2.38500000e-06  2.94561801e-05  4.88615372e-05  0.00000000e+00  1.50000000e+00 
 2.39500000e-06  2.94811749e-05  4.88990265e-05  0.00000000e+00  1.50000000e+00 
 2.40500000e-06  2.95061698e-05  4.89365158e-05  0.00000000e+00  1.50000000e+00 
 2.41500000e-06  2.95311647e-05  4.89740051e-05  0.00000000e+00  1.50000000e+00 
 2.42500000e-06  2.95561595e-05  4.90114943e-05  0.00000000e+00  1.50000000e+00 
 2.43500000e-06  2.95811544e-05  4.90489836e-05  0.00000000e+00  1.50000000e+00 
 2.44500000e-06  2.96061493e-05  4.90864729e-05  0.00000000e+00  1.50000000e+00 
 2.45500000e-06  2.96311441e-05  4.91239621e-05  0.00000000e+00  1.50000000e+00 
 2.46500000e-06  2.96561390e-05  4.91614514e-05  0.00000000e+00  1.50000000e+00 
 2.47500000e-06  2.96811338e-05  4.91989406e-05  0.00000000e+00  1.50000000e+00 
 2.48500000e-06  2.97061286e-05  4.92364299e-05  0.00000000e+00  1.50000000e+00 
 2.49500000e-06  2.97311235e-05  4.92739191e-05  0.00000000e+00  1.50000000e+00 
 2.50500000e-06  2.97561183e-05  4.93114083e-05  0.00000000e+00  1.50000000e+00 
 2.51500000e-06  2.97811131e-05  4.93488975e-05  0.00000000e+00  1.50000000e+00 
 2.52500000e-06  2.98061079e-05  4.93863867e-05  0.00000000e+00  1.50000000e+00 
 2.53500000e-06  2.98311027e-05  4.94238759e-05  0.00000000e+00  1.50000000e+00 
 2.54500000e-06  2.98560976e-05  4.94613651e-05  0.00000000e+00  1.50000000e+00 
 2.55500000e-06  2.98810924e-05  4.94988543e-05  0.00000000e+00  1.50000000e+00 
 2.56500000e-06  2.99060872e-05  4.95363434e-05  0.00000000e+00  1.50000000e+00 
 2.57500000e-06  2.99310820e-05  4.95738326e-05  0.00000000e+00  1.50000000e+00 
 2.58500000e-06  2.99560768e-05  4.96113217e-05  0.00000000e+00  1.50000000e+00 
 2.59500000e-06  2.99810715e-05  4.96488109e-05  0.00000000e+00  1.50000000e+00 
 2.60500000e-06  3.00060663e-05  4.96863000e-05  0.00000000e+00  1.50000000e+00 
 2.61500000e-06  3.00310611e-05  4.97237891e-05  0.00000000e+00  1.50000000e+00 
 2.62500000e-06  3.00560559e-05  4.97612783e-05  0.00000000e+00  1.50000000e+00 
 2.63500000e-06  3.00810507e-05  4.97987674e-05  0.00000000e+00  1.50000000e+00 
 2.64500000e-06  3.01060454e-05  4.98362565e-05  0.00000000e+00  1.50000000e+00 
 2.65500000e-06  3.01310402e-05  4.98737456e-05  0.00000000e+00  1.50000000e+00 
 2.66500000e-06  3.01560349e-05  4.99112347e-05  0.00000000e+00  1.50000000e+00 
 2.67500000e-06  3.01810297e-05  4.99487237e-05  0.00000000e+00  1.50000000e+00 
 2.68500000e-06  3.02060244e-05  4.99862128e-05  0.00000000e+00  1.50000000e+00 
 2.69500000e-06  3.02310192e-05  5.00237019e-05  0.00000000e+00  1.50000000e+00 
 2.70500000e-06  3.02560139e-05  5.00611909e-05  0.00000000e+00  1.50000000e+00 
 2.71500000e-06  3.02810087e-05  5.00986800e-05  0.00000000e+00  1.50000000e+00 
 2.72500000e-06  3.03060034e-05  5.01361690e-05  0.00000000e+00  1.50000000e+00 
 2.73500000e-06  3.03309981e-05  5.01736580e-05  0.00000000e+00  1.50000000e+00 
 2.74500000e-06  3.03559928e-05  5.02111471e-05  0.00000000e+00  1.50000000e+00 
